2022-06-04 23:09:42.021 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-06-04 23:09:42.021 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2022-06-04 23:09:54.946 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2022-06-04 23:09:54.946 [main] INFO  com.whalefall.learncases.LearncasesApplication - Starting LearncasesApplication using Java 1.8.0_212 on DESKTOP-8EFCN0M with PID 12052 (C:\Users\chenglong\Desktop\learncases\target\classes started by chenglong in C:\Users\chenglong\Desktop\learncases)
2022-06-04 23:09:54.961 [main] INFO  com.whalefall.learncases.LearncasesApplication - No active profile set, falling back to 1 default profile: "default"
2022-06-04 23:09:56.252 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-06-04 23:09:56.267 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-06-04 23:09:56.267 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-06-04 23:09:56.268 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.63]
2022-06-04 23:09:56.465 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-06-04 23:09:56.465 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1450 ms
2022-06-04 23:09:56.981 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-06-04 23:09:56.997 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-06-04 23:09:57.019 [main] INFO  com.whalefall.learncases.LearncasesApplication - Started LearncasesApplication in 2.844 seconds (JVM running for 4.649)
2022-06-04 23:10:01.822 [http-nio-8080-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-06-04 23:10:01.822 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-06-04 23:10:01.822 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2022-06-04 23:10:40.925 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2022-06-04 23:10:40.925 [main] INFO  com.whalefall.learncases.LearncasesApplication - Starting LearncasesApplication using Java 1.8.0_212 on DESKTOP-8EFCN0M with PID 8676 (C:\Users\chenglong\Desktop\learncases\target\classes started by chenglong in C:\Users\chenglong\Desktop\learncases)
2022-06-04 23:10:40.925 [main] INFO  com.whalefall.learncases.LearncasesApplication - No active profile set, falling back to 1 default profile: "default"
2022-06-04 23:10:42.227 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-06-04 23:10:42.243 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-06-04 23:10:42.243 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-06-04 23:10:42.243 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.63]
2022-06-04 23:10:42.445 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-06-04 23:10:42.445 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1451 ms
2022-06-04 23:10:42.952 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-06-04 23:10:42.982 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-06-04 23:10:42.998 [main] INFO  com.whalefall.learncases.LearncasesApplication - Started LearncasesApplication in 2.802 seconds (JVM running for 4.148)
2022-06-04 23:10:45.288 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-06-04 23:10:45.288 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-06-04 23:10:45.288 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2022-06-04 23:11:54.449 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2022-06-04 23:11:54.449 [main] INFO  com.whalefall.learncases.LearncasesApplication - Starting LearncasesApplication using Java 1.8.0_212 on DESKTOP-8EFCN0M with PID 9540 (C:\Users\chenglong\Desktop\learncases\target\classes started by chenglong in C:\Users\chenglong\Desktop\learncases)
2022-06-04 23:11:54.449 [main] INFO  com.whalefall.learncases.LearncasesApplication - No active profile set, falling back to 1 default profile: "default"
2022-06-04 23:11:55.752 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-06-04 23:11:55.773 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-06-04 23:11:55.774 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-06-04 23:11:55.774 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.63]
2022-06-04 23:11:55.974 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-06-04 23:11:55.974 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1456 ms
2022-06-04 23:11:56.514 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-06-04 23:11:56.537 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-06-04 23:11:56.549 [main] INFO  com.whalefall.learncases.LearncasesApplication - Started LearncasesApplication in 2.822 seconds (JVM running for 4.204)
2022-06-04 23:11:58.955 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-06-04 23:11:58.956 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-06-04 23:11:58.958 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2022-06-04 23:14:15.630 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2022-06-04 23:14:15.652 [main] INFO  com.whalefall.learncases.LearncasesApplication - Starting LearncasesApplication using Java 1.8.0_212 on DESKTOP-8EFCN0M with PID 10860 (C:\Users\chenglong\Desktop\learncases\target\classes started by chenglong in C:\Users\chenglong\Desktop\learncases)
2022-06-04 23:14:15.652 [main] INFO  com.whalefall.learncases.LearncasesApplication - No active profile set, falling back to 1 default profile: "default"
2022-06-04 23:14:17.041 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-06-04 23:14:17.055 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-06-04 23:14:17.055 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-06-04 23:14:17.055 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.63]
2022-06-04 23:14:17.255 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-06-04 23:14:17.255 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1539 ms
2022-06-04 23:14:17.819 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-06-04 23:14:17.857 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-06-04 23:14:17.857 [main] INFO  com.whalefall.learncases.LearncasesApplication - Started LearncasesApplication in 3.015 seconds (JVM running for 4.34)
2022-06-04 23:14:19.639 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-06-04 23:14:19.639 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-06-04 23:14:19.639 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
